GROUP 0,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,0 VS 1,PrivTo0,PrivTo1,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,0 VS 2,PrivTo0,PrivTo2,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,GROUP 1,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,1 VS 2,PrivTo1,PrivTo2,PairDiffs,MeanDiv(Hs-bar),PoolDiv(Ht),Fst,GROUP 2,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,COMBINED,Haptypes,PrivHaps,SegSites,PairDiffs,HapDiver,NucltdDiv,TajimasD,F*,MismatDist,MRCA,PRIORS,Growth Rate 0,Event Growth 0,Event Size 1,Abstract 0,Abstract 1
,500,500,211,59.9908,0.998,0.171402,2.77365,8.44098,{0 2 2 1 5 8 24 27 30 59 59 76 92 119 121 143 132 157 162 162 216 225 239 274 308 283 347 349 387 434 493 587 740 795 973 1069 1237 1326 1471 1538 1581 1618 1694 1771 1747 1870 2053 2193 2217 2304 2404 2398 2394 2440 2466 2361 2166 1946 1806 1626 1444 1368 1444 1472 1657 2085 2444 2804 3337 3741 4241 4481 4724 4809 4825 4704 4010 3600 2951 2429 1915 1466 1047 768 468 323 191 127 58 42 22 9 4 10 2 0 1 },,500,32,58.6069,0.983377,0.991687,-0.00681874,,500,25,61.0384,0.979001,0.9895,-0.00352804,,32,32,161,58.0222,0.96875,0.165778,1.72421,1.22096,{0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 0 1 2 1 2 2 1 0 0 1 3 1 5 6 3 3 8 9 8 7 8 10 12 11 10 11 11 10 16 6 8 7 6 9 11 3 5 3 2 2 2 1 4 3 5 3 7 16 22 22 14 16 28 14 21 17 18 14 8 1 13 8 4 4 2 0 0 1 },,32,25,59.7825,0.964375,0.982188,-0.00814487,,25,25,161,62.5167,0.96,0.178619,1.85296,1.41551,{0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 1 0 2 1 1 2 2 2 0 4 0 4 4 0 1 1 2 2 5 5 4 6 7 7 1 6 7 6 5 4 6 2 4 2 2 3 5 4 5 3 3 8 8 10 14 11 16 12 13 11 15 9 8 9 5 3 5 1 1 3 2 },,557,557,211,59.9299,0.998205,0.171228,2.84146,9.07776,{0 2 3 1 10 18 33 46 47 75 73 98 116 143 153 174 163 185 202 203 278 292 309 350 368 364 441 435 482 558 639 735 974 1026 1242 1396 1560 1699 1838 1885 1952 2036 2105 2201 2207 2379 2565 2749 2794 2941 2944 2980 2950 2958 2949 2807 2557 2261 2102 1887 1693 1627 1727 1823 2059 2564 3043 3526 4205 4735 5384 5670 5952 6042 6040 5817 5023 4458 3659 2984 2327 1803 1291 934 581 391 230 148 70 47 23 11 4 10 3 1 1 },7262,,-0.0166675,-0.00189204,1.26796,67362.7,3943.34
,499,499,208,47.221,0.997992,0.134917,1.61366,-2.71929,{1 0 1 6 15 26 35 74 95 151 209 266 313 342 433 406 474 518 516 549 553 628 701 747 830 1065 1258 1595 2001 2486 2954 3418 3781 4054 4128 4185 3867 3523 3056 2693 2144 1880 1472 1208 1047 796 664 580 506 496 571 629 912 1263 1676 2224 2850 3394 3828 4257 4527 4633 4446 4335 4050 3823 3272 2746 2205 1781 1434 1024 709 500 343 221 153 88 47 32 15 10 2 3 0 0 1 },,498,31,43.9427,0.983373,0.991654,0.0967748,,499,25,45.7482,0.978997,0.989498,-0.00438481,,32,32,125,32.1593,0.96875,0.0918836,0.137278,0.184433,{0 1 2 3 3 1 5 5 4 8 3 1 1 3 3 2 3 3 3 3 10 11 15 11 21 26 18 33 32 33 25 26 14 13 13 10 11 8 5 3 3 2 2 1 1 2 2 1 0 0 0 0 3 5 2 5 8 4 7 10 7 11 6 3 5 5 4 2 },,31,24,40.6337,0.964375,0.981562,0.0545306,,25,25,129,44.6767,0.96,0.127648,1.2186,0.376762,{0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 2 1 0 2 3 1 3 2 7 2 10 6 6 8 7 8 11 10 7 6 10 4 5 5 5 4 6 0 2 1 1 0 2 2 3 2 2 3 4 10 11 6 16 9 10 15 13 7 5 8 4 2 8 3 4 1 0 1 },,554,554,209,46.6762,0.998185,0.13336,1.60099,-3.24881,{3 1 5 10 32 44 73 108 149 235 298 395 438 479 550 546 619 660 649 694 704 832 957 1049 1236 1550 1820 2260 2767 3374 3892 4413 4810 5016 5007 5007 4634 4154 3587 3174 2478 2193 1784 1444 1232 935 790 693 602 580 721 826 1209 1687 2242 2881 3634 4306 4911 5289 5642 5701 5475 5276 4867 4506 3845 3229 2566 2045 1592 1120 780 544 378 236 164 95 49 35 16 10 2 4 0 0 1 },5445,,-0.0196554,-0.00335801,28.0144,27487.4,178.48
,500,500,213,64.035,0.998,0.182957,3.10458,6.73652,{0 2 2 5 10 17 38 61 91 130 174 217 272 275 316 325 304 304 327 243 303 250 288 277 284 308 345 308 415 413 459 583 596 650 772 846 871 962 1008 1072 1052 1137 1196 1272 1393 1444 1496 1485 1566 1525 1429 1385 1307 1159 1125 990 928 872 952 1010 1119 1369 1540 1761 1980 2249 2463 2714 3071 3253 3686 4096 4304 4579 4886 4930 4854 4729 4627 4093 3775 3408 2926 2396 1916 1509 1137 782 571 395 257 186 139 74 60 36 13 10 6 5 },,500,31,63.3938,0.9824,0.991199,-0.00438435,,500,25,62.6371,0.979001,0.9895,0.000339537,,31,31,160,63.3085,0.966797,0.180881,2.2669,2.04281,{1 1 3 0 1 0 2 2 0 1 1 0 0 0 0 1 1 7 1 1 0 0 1 0 3 3 0 2 0 3 5 0 0 3 0 1 2 4 5 0 6 6 2 0 7 4 9 1 5 3 1 7 11 6 10 3 1 4 9 7 5 4 8 8 10 8 11 9 14 14 12 15 16 22 15 21 20 24 27 13 11 14 11 7 3 4 3 6 1 1 1 1 },,31,25,61.685,0.963398,0.981699,-0.00920106,,25,25,163,61.1967,0.96,0.174848,1.66022,0.985846,{0 0 0 1 0 0 1 0 1 3 0 0 1 0 1 0 0 0 0 1 0 0 0 1 3 2 1 2 2 1 2 3 3 1 3 3 4 6 4 2 9 6 4 3 8 2 5 3 5 1 2 1 3 1 1 0 2 0 1 2 1 1 2 2 4 7 11 5 4 6 10 12 7 6 14 9 11 12 9 12 3 8 8 2 6 2 3 2 2 2 3 1 0 0 0 1 0 0 1 },,556,556,213,63.836,0.998198,0.182388,3.16238,6.75503,{1 5 7 15 23 43 74 104 137 181 219 268 333 334 356 397 374 390 399 338 380 327 358 356 359 390 418 406 527 553 631 745 789 821 970 1060 1102 1192 1254 1351 1351 1452 1508 1606 1757 1816 1882 1842 1978 1930 1773 1738 1625 1461 1377 1203 1145 1091 1166 1240 1377 1673 1922 2167 2478 2788 3092 3346 3724 4008 4523 5000 5252 5659 6057 6103 6008 5882 5693 5068 4604 4168 3556 2933 2329 1858 1401 991 737 486 332 247 177 103 76 48 23 13 9 6 1 },10953,,-0.0201698,-0.00124452,1.37276,23556.4,3642.3
,499,499,194,59.3327,0.997992,0.169522,3.20232,4.70261,{1 2 12 11 55 94 165 280 414 583 762 931 1122 1212 1164 1280 1218 1153 1106 1243 1317 1434 1577 1684 1826 1930 2226 2533 2825 3162 3555 3423 3455 3226 2942 2798 2484 2205 1961 1636 1319 1078 756 599 361 238 152 93 56 28 18 12 5 3 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 6 35 58 185 271 547 998 1558 2324 3286 4205 5157 5730 6284 6176 5609 4701 3757 2761 1889 1275 845 516 369 240 108 77 35 9 4 },,499,29,56.6862,0.980443,0.990221,0.00449308,,499,24,59.7782,0.977397,0.988698,0.014836,,29,29,139,53.5302,0.962891,0.152944,2.0991,1.34099,{3 4 5 6 8 1 5 4 1 2 0 2 4 5 2 15 7 14 13 6 11 8 13 20 19 19 17 20 18 2 4 0 1 1 0 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 11 11 10 26 21 36 32 18 18 14 12 3 0 4 4 0 2 },,28,23,56.77,0.959845,0.979298,0.0137375,,24,24,144,58.45,0.9568,0.167,2.1134,1.14681,{1 0 0 4 0 0 3 1 0 2 4 3 4 6 5 4 4 6 3 3 10 8 5 7 0 5 6 1 3 2 4 7 4 2 9 8 3 0 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 6 12 22 21 18 23 16 10 7 3 6 4 3 1 0 0 1 },,551,551,197,59.0617,0.998166,0.168748,3.15822,4.78956,{6 7 29 53 108 196 293 455 649 810 994 1142 1317 1426 1380 1503 1530 1520 1524 1747 1817 1989 2094 2251 2433 2605 2994 3349 3714 3966 4342 4090 4024 3726 3393 3213 2886 2560 2226 1834 1470 1185 811 640 384 251 155 95 57 29 18 12 5 3 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 7 44 76 244 362 755 1326 2174 3204 4401 5569 6652 7254 7885 7564 6737 5591 4377 3166 2140 1465 956 602 419 271 124 90 47 16 6 1 1 },16436,,-0.026218,-0.0015685,13.6979,3837.96,365.019
,500,500,214,50.1373,0.998,0.143249,1.7618,-1.50981,{0 1 2 3 5 13 9 25 45 38 87 91 113 151 197 162 203 202 190 227 230 226 218 239 272 310 400 433 561 673 792 950 1062 1278 1434 1523 1834 2067 2316 2585 2824 3135 3285 3464 3618 3789 3802 3707 3688 3707 3725 3766 3866 3961 4090 4100 4241 4289 4205 4231 4080 3830 3543 3191 2805 2515 2055 1659 1297 1011 671 509 358 245 135 74 60 24 12 12 2 1 0 1 },,500,31,48.6329,0.9824,0.991199,-0.00141563,,500,25,49.3403,0.979001,0.9895,0.000709267,,31,31,151,47.2661,0.966797,0.135046,0.994452,0.494192,{1 0 1 0 0 1 0 0 0 0 0 0 3 0 0 1 0 1 1 0 3 1 0 2 1 2 5 3 3 8 4 7 5 5 9 5 9 9 14 18 9 28 21 18 19 15 14 20 12 11 6 13 8 10 12 7 13 12 14 14 12 12 18 16 7 11 7 6 5 3 0 0 0 1 },,30,24,47.6425,0.963398,0.981074,-0.00476952,,25,25,143,48.4733,0.96,0.138495,1.1106,0.613609,{0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0 1 0 2 0 2 1 2 1 1 2 4 7 6 3 7 5 4 13 9 9 8 6 8 4 6 4 5 7 4 12 11 6 10 9 12 7 8 11 12 14 8 9 5 6 4 6 6 2 4 },,555,555,216,49.8922,0.998192,0.142549,1.75871,-1.40852,{2 2 4 6 8 21 19 51 80 63 109 128 147 181 240 206 236 241 235 264 292 274 275 325 342 408 531 589 767 909 1053 1211 1364 1636 1825 1971 2363 2642 3007 3316 3646 4033 4176 4405 4543 4691 4670 4576 4503 4518 4549 4650 4697 4817 5022 5000 5188 5246 5156 5135 5038 4710 4398 3924 3444 3067 2522 2006 1584 1183 782 573 415 270 157 84 65 26 15 14 3 1 0 1 },5296,,-0.0166273,-0.0020724,1.64196,68179.5,3045.15
,499,499,216,63.4291,0.997992,0.181226,2.96428,15.0653,{1 1 0 0 6 8 17 23 29 49 73 84 87 91 99 113 112 145 157 128 146 172 185 188 179 217 245 267 270 320 386 362 408 445 463 456 503 522 574 685 738 745 831 969 1153 1183 1356 1661 1874 2068 2349 2665 2807 3159 3223 3323 3281 3102 2916 2571 2224 2000 1792 1636 1631 1633 1748 1965 2366 2768 2970 3434 3912 4044 4243 4396 4411 4361 4122 3666 3284 2827 2344 1862 1448 1119 851 577 374 242 131 85 46 23 13 6 4 1 1 },,499,32,61.8813,0.983373,0.991685,0.00912824,,499,25,61.7276,0.978997,0.989498,-0.00348793,,32,32,160,59.2036,0.96875,0.169153,1.87226,1.30621,{0 0 1 0 0 1 1 0 0 1 0 0 0 1 1 2 1 1 0 0 1 1 1 0 1 2 3 5 3 0 3 3 2 2 2 1 2 0 4 2 6 3 10 3 4 5 14 9 13 13 9 15 16 8 18 14 12 13 9 9 12 5 4 6 8 7 13 6 10 9 11 15 17 10 18 8 12 15 11 8 7 7 6 3 5 4 2 4 2 },,32,25,59.1037,0.964375,0.982188,-0.0122902,,25,25,166,60.4567,0.96,0.172733,1.49186,1.09387,{0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 2 1 0 0 1 3 0 0 0 5 1 2 3 3 2 3 0 0 6 6 7 2 5 6 5 7 7 11 14 9 8 5 7 8 7 6 9 6 7 9 8 5 9 6 7 7 8 8 8 11 6 6 2 3 6 2 2 2 2 2 1 },,556,556,217,63.0902,0.998198,0.180258,2.98061,20.7618,{1 1 3 4 10 16 29 48 50 73 91 104 109 125 125 151 148 178 191 157 179 212 230 230 239 292 314 370 370 411 496 500 538 576 573 573 645 671 713 842 911 918 1042 1189 1395 1504 1723 2100 2390 2670 2988 3360 3592 3964 4122 4179 4158 3905 3628 3164 2783 2485 2210 2107 2087 2102 2254 2545 3081 3520 3740 4266 4821 5023 5200 5371 5331 5191 4874 4348 3863 3285 2760 2196 1732 1341 1024 697 462 294 161 90 53 27 17 8 4 2 1 },8827,,-0.0162335,-0.0018412,1.03144,76729.3,4847.59
,499,499,223,66.861,0.997992,0.191031,3.09157,28.8573,{1 0 2 0 2 3 15 17 28 35 49 62 73 73 87 91 97 122 124 129 149 173 207 206 228 290 311 329 398 409 496 663 733 879 1004 1154 1384 1404 1603 1702 1752 1844 1781 1845 1733 1762 1710 1686 1650 1567 1642 1432 1417 1349 1316 1187 1174 1190 1264 1370 1548 1760 1954 2235 2548 2653 2606 2533 2353 2163 1904 1605 1282 1041 802 667 585 551 589 741 1008 1260 1689 2048 2453 2952 3273 3518 3735 3805 3676 3505 3078 2774 2156 1819 1421 1034 744 491 308 194 115 82 44 23 15 3 2 2 },,499,32,65.914,0.983373,0.991685,-0.00792735,,499,25,66.0866,0.978997,0.989498,0.000194188,,32,32,171,66.0121,0.96875,0.188606,2.12084,1.81246,{0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 3 1 5 6 1 3 2 3 4 5 10 7 3 7 3 4 10 2 4 11 7 6 4 8 5 10 8 4 5 2 4 8 4 5 4 4 6 12 6 9 7 13 9 9 5 3 7 6 2 3 5 2 1 0 5 2 7 7 10 14 12 11 14 12 18 25 12 11 12 6 11 3 5 3 1 3 0 1 },,32,25,64.6787,0.964375,0.982188,-0.015007,,25,25,160,65.2867,0.96,0.186533,2.149,1.47856,{0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 0 1 0 0 2 1 0 1 2 1 1 1 1 1 2 3 0 2 5 4 3 4 4 1 2 3 6 5 2 3 6 2 5 5 4 2 5 9 6 3 2 6 2 2 2 5 8 6 3 4 3 2 5 1 2 3 3 0 0 0 1 2 2 4 5 8 7 9 12 15 8 6 11 10 2 6 4 5 2 0 5 1 1 1 },,556,556,224,66.6836,0.998198,0.190524,3.1252,-1.#IND,{1 1 3 2 6 7 23 30 34 49 66 84 87 101 114 104 123 149 160 181 194 203 271 259 293 371 398 443 524 564 647 863 972 1126 1289 1548 1796 1826 2047 2122 2159 2209 2196 2232 2113 2120 2081 2051 2014 1960 1977 1798 1755 1702 1648 1482 1517 1507 1589 1717 1927 2192 2437 2756 3104 3182 3175 3045 2867 2611 2280 1899 1571 1265 978 818 702 690 729 959 1289 1649 2200 2679 3199 3799 4230 4409 4625 4742 4535 4260 3725 3303 2662 2137 1697 1216 894 601 349 234 130 90 49 24 16 3 3 2 },14420,,-0.0155566,-0.00208891,1.22075,94004.8,4095.85
,500,500,219,49.2547,0.998,0.140728,1.5728,-17.248,{0 1 0 2 4 6 14 20 35 34 54 73 72 79 93 88 99 102 120 110 130 166 168 188 218 266 320 345 427 482 622 761 843 992 1177 1313 1419 1624 1818 2069 2485 2766 3206 3718 4278 4665 5104 5569 5792 5970 6251 6326 6123 6023 5652 5349 4973 4278 3822 3397 2710 2207 1830 1465 1082 768 593 368 257 163 92 61 31 14 6 4 2 1 0 1 3 3 2 8 24 9 33 33 41 44 54 79 70 83 93 83 68 68 58 43 29 25 25 8 3 3 1 1 },,500,32,48.1273,0.983377,0.991687,0.00293162,,500,25,47.4876,0.979001,0.9895,-0.004803,,32,32,158,46.7177,0.96875,0.133479,0.728565,0.04548,{0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 3 0 0 2 0 2 1 0 4 3 2 0 4 9 5 4 10 6 4 10 16 14 14 8 25 22 20 18 23 28 19 18 19 20 17 17 17 15 9 15 16 12 12 10 10 4 2 3 0 0 1 },,32,25,45.765,0.964375,0.982188,-0.0149067,,25,25,136,46.1767,0.96,0.131933,1.11803,0.68805,{0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 0 0 2 0 1 1 3 0 0 4 5 7 5 6 8 4 8 10 8 7 11 10 13 14 10 22 22 17 15 12 10 9 11 7 3 6 5 7 4 3 2 1 },,557,557,221,48.9634,0.998205,0.139896,1.56683,-1.#IND,{0 2 0 8 10 8 23 30 54 47 61 96 87 103 117 115 120 120 149 135 171 208 215 263 295 368 414 454 551 637 784 986 1100 1278 1500 1709 1854 2090 2367 2744 3228 3658 4131 4790 5437 5932 6456 6975 7199 7479 7627 7747 7496 7287 6874 6436 5927 5228 4566 4075 3278 2655 2206 1737 1278 898 685 434 301 194 113 69 37 17 7 4 2 1 0 1 3 3 3 11 25 12 36 37 48 51 60 85 76 94 107 91 77 75 60 52 31 28 27 8 3 3 1 1 },17764,,-0.0155065,-0.00242662,1.99567,95429.4,2505.42
,500,500,212,62.081,0.998,0.177374,2.94638,3.63799,{0 0 1 6 4 14 21 28 51 72 79 85 123 117 144 178 157 187 175 201 201 211 259 269 292 366 376 381 418 418 433 479 530 619 682 785 952 1109 1288 1500 1624 1740 1846 1954 1863 1877 1903 1727 1641 1486 1378 1265 1082 997 1004 997 1084 1234 1404 1618 1863 2172 2461 2636 2801 3100 3276 3446 3679 4027 4230 4346 4569 4660 4598 4402 4193 3877 3431 3061 2499 2101 1743 1257 1063 755 535 392 263 160 101 49 38 19 8 0 0 1 2 1 },,500,32,61.8069,0.983377,0.991687,8.53237e-005,,500,25,60.8075,0.979001,0.9895,0.00271905,,32,32,163,61.5222,0.96875,0.175778,1.98691,1.44753,{0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 2 1 1 0 0 0 2 1 1 0 2 0 2 6 3 5 5 4 7 4 4 10 14 7 7 3 3 4 7 6 9 3 5 1 1 2 5 4 3 1 8 3 11 7 10 18 15 13 12 13 18 19 19 22 15 13 19 17 15 9 20 12 13 8 7 3 2 1 1 1 0 1 1 },,30,23,60.5238,0.964375,0.980937,0.00266003,,25,25,158,59.2033,0.96,0.169152,1.64843,1.13165,{0 0 0 1 0 0 0 0 0 1 0 2 0 1 1 1 1 0 1 0 0 0 2 0 0 1 1 0 1 3 2 3 1 2 4 2 0 2 6 4 3 5 7 6 5 1 4 2 1 0 1 0 0 1 0 2 6 3 6 8 9 11 12 12 13 11 11 14 5 13 13 7 10 13 4 8 3 8 4 1 3 3 3 2 0 1 2 },,555,555,213,61.9345,0.998192,0.176956,2.97995,5.40962,{2 0 2 12 7 21 38 47 80 101 99 120 159 156 179 216 206 227 207 245 244 262 323 331 355 434 485 495 519 508 541 619 664 812 909 1002 1233 1380 1637 1880 2064 2156 2298 2403 2321 2312 2286 2111 1935 1757 1657 1451 1271 1149 1189 1210 1339 1559 1836 2084 2427 2861 3184 3418 3570 3953 4124 4423 4655 5074 5377 5451 5715 5754 5684 5424 5070 4727 4119 3671 2993 2544 2047 1527 1253 871 612 434 302 185 121 58 41 20 8 0 0 1 2 1 },6854,,-0.017386,-0.00163358,1.06743,54301.7,4684.16
,500,500,216,63.5954,0.998,0.181701,2.97987,8.18587,{0 0 1 2 6 15 21 34 36 74 95 132 148 171 180 209 219 232 260 280 278 278 309 346 351 419 424 506 570 630 740 878 927 1017 1074 1096 1061 981 988 924 880 856 848 733 759 730 758 795 847 880 1034 1072 1152 1356 1461 1609 1652 1806 1871 1889 2088 2213 2358 2534 2729 2771 3019 3114 3205 3339 3471 3805 3973 4294 4539 4475 4517 4366 4199 3868 3489 2948 2522 2093 1668 1222 958 713 486 338 238 126 81 45 23 12 3 6 2 },,499,31,61.9411,0.983377,0.991656,0.00304646,,500,25,61.6774,0.979001,0.9895,-0.00859897,,32,32,162,59.9093,0.96875,0.171169,1.86938,1.5756,{0 1 1 1 1 2 1 0 0 0 0 4 2 1 1 0 0 1 1 0 4 1 2 3 1 3 1 2 1 4 9 5 8 7 10 7 4 4 6 2 1 3 3 2 4 2 6 1 5 6 3 3 1 2 3 4 6 6 5 7 6 14 9 16 13 15 18 16 9 14 18 24 10 12 10 13 12 11 10 12 10 6 12 4 6 6 6 5 2 0 0 1 2 },,32,25,59.3537,0.964375,0.982188,-0.0170315,,25,25,157,60.82,0.96,0.173771,1.83855,1.08607,{0 0 0 0 2 0 0 2 0 0 1 0 0 1 1 2 0 1 1 0 0 0 2 1 1 1 1 4 4 1 2 5 4 2 3 2 2 2 0 0 0 3 0 1 1 1 1 1 2 2 1 2 4 3 5 6 7 6 6 9 7 8 8 4 9 4 7 6 6 9 7 7 10 14 12 14 14 5 10 6 3 6 3 6 5 1 },,556,556,217,63.2306,0.998198,0.180659,2.99384,8.56127,{1 3 2 6 20 22 43 60 69 115 138 185 210 237 243 270 276 287 329 364 355 375 419 454 481 531 532 656 728 817 969 1136 1223 1317 1397 1399 1357 1274 1242 1141 1078 1093 1024 925 949 883 923 976 1033 1082 1246 1323 1425 1664 1817 2019 2090 2277 2337 2384 2655 2876 2989 3222 3474 3490 3747 3858 3956 4129 4278 4707 4887 5220 5555 5445 5550 5285 5036 4682 4222 3593 3077 2521 2019 1526 1155 862 582 399 288 144 89 48 24 14 3 6 2 },10306,,-0.0176401,-0.00223242,2.82855,50314.7,1767.69
,500,500,215,62.7046,0.998,0.179156,2.92338,2.70223,{0 0 1 3 3 17 39 78 111 139 175 214 251 282 282 274 290 275 247 220 246 287 305 333 398 384 466 477 552 530 590 531 506 541 444 416 443 433 507 613 757 913 1121 1287 1556 1814 1943 2218 2429 2453 2506 2486 2501 2489 2553 2391 2371 2393 2343 2208 2142 2148 2098 2061 1954 1770 1711 1763 1650 1681 1769 1976 2180 2463 2795 2936 3259 3401 3625 3569 3513 3276 3166 2727 2390 2189 1756 1605 1257 1006 737 585 376 223 160 98 49 26 18 3 3 1 },,500,32,61.4294,0.983377,0.991687,-0.00404509,,500,25,60.1937,0.979001,0.9895,0.023004,,32,32,168,60.6512,0.96875,0.173289,1.73513,1.2887,{0 1 1 1 0 0 0 1 0 0 0 1 2 2 2 0 1 1 1 1 4 3 4 3 1 5 1 4 2 1 2 3 1 2 2 1 0 0 0 1 0 7 4 10 9 9 12 7 6 7 4 11 7 6 7 9 6 7 10 13 12 14 7 7 9 7 10 6 6 12 15 9 15 20 9 11 14 17 10 13 10 11 16 6 3 8 2 4 4 1 1 0 1 },,32,25,57.8475,0.964375,0.982188,0.00112758,,25,25,161,54.9133,0.96,0.156895,1.14422,1.14865,{0 0 0 0 0 1 1 0 1 0 1 2 0 0 0 2 1 0 1 1 0 2 1 2 2 2 1 1 2 3 0 1 1 0 1 1 1 0 2 5 5 6 3 5 9 8 5 9 5 9 11 9 16 10 13 7 6 6 10 8 7 4 7 5 5 3 3 0 2 2 0 3 4 4 3 1 6 2 4 1 5 4 3 7 5 0 2 1 2 5 1 },,557,557,215,62.3234,0.998205,0.178067,2.96232,3.94108,{0 2 5 16 18 48 68 111 159 188 220 258 299 329 331 335 348 320 322 267 310 372 405 469 519 527 603 630 714 676 724 672 605 649 544 522 541 532 662 789 968 1202 1428 1657 2039 2400 2590 2855 3062 3051 3134 3082 3128 3107 3161 2959 3020 2967 2939 2788 2678 2722 2612 2555 2437 2184 2111 2147 1989 2097 2222 2458 2735 3092 3473 3656 4058 4196 4426 4333 4296 3951 3779 3282 2821 2605 2066 1894 1449 1166 869 682 473 267 190 114 60 27 20 4 3 1 },8395,,-0.0199019,-0.00115859,1.11353,25528.1,4490.21
,500,500,216,58.3806,0.998,0.166802,2.49102,2.76977,{0 0 1 0 3 3 7 13 23 36 39 57 79 96 106 138 129 157 168 228 256 261 329 431 515 643 878 1091 1355 1578 1910 2257 2589 2852 3088 3216 3304 3390 3276 3034 2895 2570 2230 2024 1633 1396 1217 966 772 689 676 632 676 718 748 756 783 792 756 656 577 465 429 336 253 271 291 400 520 778 1106 1480 2038 2645 3250 3793 4351 4728 4985 4988 4810 4412 3856 3348 2638 2113 1507 1069 803 521 382 198 118 84 42 27 13 1 3 },,500,32,56.7924,0.983377,0.991687,-0.00647284,,500,25,57.7035,0.979001,0.9895,-0.0079158,,32,32,150,55.9395,0.96875,0.159827,1.91488,0.819806,{0 0 0 1 0 0 0 0 1 0 0 0 1 0 3 0 1 0 2 4 2 6 2 6 8 13 13 12 15 12 16 19 13 14 6 11 13 8 3 11 5 3 3 3 1 1 3 2 4 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 5 2 4 4 7 17 17 33 24 24 23 21 19 14 11 11 7 3 1 1 1 },,32,25,56.1362,0.964375,0.982188,-0.0143135,,25,25,154,57.94,0.96,0.165543,1.67071,0.728603,{0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0 0 0 2 1 3 2 6 5 7 4 6 7 9 7 4 4 5 3 4 10 1 6 5 2 5 5 1 1 2 1 0 1 1 3 1 0 1 2 2 1 2 1 3 0 2 0 0 0 2 1 3 5 0 5 1 9 10 12 13 26 10 16 9 7 9 6 3 5 0 3 0 1 },,557,557,216,58.1416,0.998205,0.166119,2.53945,3.94704,{0 0 1 1 7 9 17 25 32 51 60 80 102 130 138 174 174 219 253 302 348 389 458 619 732 939 1287 1544 1883 2207 2609 3003 3382 3646 3913 3971 3993 4056 3922 3654 3401 3030 2613 2341 1902 1612 1405 1123 918 830 797 769 807 856 869 898 932 925 863 768 652 546 488 384 282 325 333 462 608 928 1330 1782 2454 3196 3993 4708 5423 5942 6254 6309 6073 5627 4891 4181 3286 2565 1891 1353 956 616 448 241 144 92 47 29 13 2 3 },11804,,-0.0154666,-0.0036398,12.1674,96579.9,410.934
